ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
61279	245.4	485GB	0GB	43.8	13.2	24.8	255	208	0	0	391.6	355.6	1266	3962	8062	64559	1805	0.0		7.0	2.3	NA	fwdrangewhilewriting.t24	2025-05-1T17:44:54	8.11.4		5c2be544f5
61187	245.1	485GB	0GB	44.0	13.2	25.0	251	204	0	0	392.2	356.3	1267	3956	8005	52220	1805	0.0		7.0	2.3	NA	fwdrangewhilewriting.t24	2025-05-1T21:10:29	9.1.2		87d4df1f07
61165	245.0	485GB	0GB	44.0	13.2	24.9	246	196	0	0	392.3	356.6	1265	3974	8124	59167	1805	0.0		7.0	2.3	NA	fwdrangewhilewriting.t24	2025-04-20T03:57:46	9.9.3		14d3046a53
61086	244.7	485GB	0GB	44.7	13.4	25.4	254	204	0	0	392.8	357.1	1268	3973	8144	54042	1805	0.0		7.1	2.3	NA	fwdrangewhilewriting.t24	2025-04-20T07:22:38	9.10.0		ae8fb3e500
61139	244.9	485GB	0GB	44.3	13.3	25.1	248	198	0	0	392.5	356.7	1268	3966	8069	52701	1805	0.0		7.0	2.3	NA	fwdrangewhilewriting.t24	2025-04-20T10:48:07	9.11.2		461d7f4464
61121	244.8	485GB	0GB	43.9	13.2	24.9	245	195	0	0	392.6	356.9	1267	3986	8223	60838	1805	0.0		7.1	2.3	NA	fwdrangewhilewriting.t24	2025-04-20T14:13:09	10.0.1		45f7473909
61103	244.7	485GB	0GB	44.1	13.2	25.0	245	195	0	0	392.7	357.1	1266	3969	8079	54490	1805	0.0		7.1	2.3	NA	fwdrangewhilewriting.t24	2025-04-20T17:38:31	10.1.3		5823cf08d6
61157	245.0	486GB	0GB	43.4	13.1	24.6	242	198	0	0	392.4	356.9	1265	3947	7971	51648	1805	0.0		7.1	2.3	NA	fwdrangewhilewriting.t24	2025-05-2T00:35:53	10.2.1		4b2122578e

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
145425	58.2	487GB	0GB	43.9	13.2	24.9	272	217	0	0	165.0	145.7	566	1883	4194	22128	1805	0.0		5.9	2.3	NA	readwhilewriting.t24	2025-05-1T18:15:09	8.11.4		5c2be544f5
145292	58.2	487GB	0GB	44.2	13.3	25.1	271	217	0	0	165.2	145.9	566	1865	4234	22163	1805	0.0		5.9	2.3	NA	readwhilewriting.t24	2025-05-1T21:40:44	9.1.2		87d4df1f07
